SKU,NAME,ID,pif1,pif2,pif3,pif4,pif5,pif6,pif7,pif8,pif9
IWP-SHERIFF,"Handmade Intarsia Wood Plaque - 13"" CA Sheriff Deputy                                                                   ",7579,https://www.primosupply.com/images/sHERRIFF%20dEPUTY.jpg,,,,,,,,
IWP-USAF,"Handmade Intarsia Wood Plaque - 12"" US Air Force Emblem                                                                 ",7580,https://www.primosupply.com/images/USAF.jpg,,,,,,,,
IWP-USCG,"Handmade Intarsia Wood Plaque - 12"" US Coast Guard Emblem                                                               ",7581,https://www.primosupply.com/images/20210217_091857.JPG,,,,,,,,
IWP-USDON,"Handmade Intarsia Wood Plaque - 12"" US Dept of Navy Emblem                                                              ",7582,https://www.primosupply.com/images/IWP-USDON_clipped_rev_1.jpeg,,,,,,,,
IWP-USMC-DOG,Handmade Intarsia Wood Plaque - US Marine Corps Dog w/Flag,7583,https://www.primosupply.com/images/MARINE%20CORP%20DOG.jpg,,,,,,,,
IWP-USNAVY,"Handmade Intarsia Wood Plaque - 12"" US Navy Emblem                                                                      ",7584,https://www.primosupply.com/images/20210217_091918.JPG,,,,,,,,
IWV-FIRETRUCK,"Handmade Wood Fire Truck<br>SMALL (9"")                                                                                  ",7585,https://www.primosupply.com/images/iwv-firetruck.jpg,https://www.primosupply.com/images/iwv-firetruck.jpg,https://www.primosupply.com/images/iwv-firetruck-side.jpg,,,,,,
IWV-FIRETRUCK-LG,"Handmade Wood Fire Truck<br>LARGE (14"")                                                                                 ",7586,https://www.primosupply.com/images/iwv-firetruck.jpg,https://www.primosupply.com/images/iwv-firetruck.jpg,https://www.primosupply.com/images/iwv-firetruck-side.jpg,https://www.primosupply.com/images/iwv-firetruck-rear1.jpg,https://www.primosupply.com/images/iwv-firetruck-rear2.jpg,,,,
IWV-HARLEY-HB,Handmade Wood Motorcycle<br>Harley Highback,7587,https://www.primosupply.com/images/iwv-harleyhb1.PNG,https://www.primosupply.com/images/iwv-harleyhb1.PNG,https://www.primosupply.com/images/iwv-harleyhb2.PNG,https://www.primosupply.com/images/iwv-harleyhb3.PNG,https://www.primosupply.com/images/iwv-harleyhb4.PNG,,,,
IWV-HARLEY-SP,Handmade Wood Motorcycle<br>Harley Sportster,7588,https://www.primosupply.com/images/iwv-harleysp1.PNG,https://www.primosupply.com/images/iwv-harleysp1.PNG,https://www.primosupply.com/images/iwv-harleysp2.PNG,https://www.primosupply.com/images/iwv-harleysp3.PNG,https://www.primosupply.com/images/iwv-harleysp4.PNG,,,,
IWV-LADDERTRUCK-LG,"Handmade Wood Ladder Truck<br>LARGE (16"")                                                                               ",7589,https://www.primosupply.com/images/iwv-laddertruck.jpg,https://www.primosupply.com/images/iwv-laddertruck.jpg,,,,,,,
IWV-LADDERTRUCK-XL,Handmade Intarsia Wood Vehicle - Ladder Fire Truck EXRA LARGE,7590,https://www.primosupply.com/images/iwv-laddertruck.jpg,,,,,,,,
JV-ACP03,Threaded Float Adapter,7591,https://www.primosupply.com/images/JOBE_LOGO2.JPG,,,,,,,,
JV-FPV,Jobe Valve Frost Pro,7600,https://www.primosupply.com/images/Jobe%20Frostpro.png,,,,,,,,
JV-LIPE,Jobe Water Level Indicator Extension,7601,https://www.primosupply.com/images/JOBE_LOGO2.JPG,,,,,,,,
JV-LIVS3,Jobe Water Level Indicator,7602,https://www.primosupply.com/images/Jobe%20Water%20Level.png,,,,,,,,
JV-MFP1010,Jobe Megaflow Float,7603,https://www.primosupply.com/images/jobe%20megaflow.jpg,,,,,,,,
JV-MFP1010L,Jobe Water Level Indicator Yellow Float,7604,https://www.primosupply.com/images/jobe%20megaflow.jpg,,,,,,,,
JV-MFP2,Jobe Megaflow Cap & Actuator Ass'y,7605,https://www.primosupply.com/images/jobe%20mfp2.jpg,,,,,,,,
JV-MFP2041,Jobe Megaflow Actuator Tab (#2),7606,https://www.primosupply.com/images/jobe%20mfp2041.jpg,,,,,,,,
JV-MFP2042,Jobe Megaflow 2 Part Actuator Stem (#6),7607,https://www.primosupply.com/images/jobe%20mfp2042.jpg,,,,,,,,
JV-MFV0075D,Jobe Megaflow Valve 3/4' w/Short Tail,7610,https://www.primosupply.com/images/JV-MFV0075D.jpg,,,,,,,,
JV-MFV0075DLT,Jobe Megaflow Valve 3/4' w/DLT,7611,https://www.primosupply.com/images/JV-MFV0075D.jpg,,,,,,,,
JV-MFV0100D,"Jobe Megaflow Valve 1"" w/Short Tail                                                                                     ",7612,https://www.primosupply.com/images/JV-MFV0100D.jpg,,,,,,,,
JV-MFV0100DLT,"Jobe Megaflow Valve 1"" w/DLT                                                                                            ",7613,https://www.primosupply.com/images/JV-MFV0100D.jpg,,,,,,,,
JV-MFV0125D,"Jobe Megaflow Valve  1.25"" w/Short Tail                                                                                 ",7614,https://www.primosupply.com/images/JV-MFV0100D.jpg,,,,,,,,
JV-RJV0075,"Float Valve, Rojo 3/4""                                                                                                  ",7626,https://www.primosupply.com/images/jdj-Rojo.jpg,,,,,,,,
JV-RJVP0075,"Float Valve, Rojo 3/4"" for use with Rainwater Collection Systems                                                        ",7631,https://www.primosupply.com/images/jdj-Rojo_Partfill__7_2.jpg,,,,,,,,
JV-TFV,"Jobe TranzFormer valve 3/4"" GHT                                                                                         ",7632,https://www.primosupply.com/images/Tranzformer.jpg,,,,,,,,
JV-TPP10110,"Jobe Float 70mm (2.75"")                                                                                                 ",7633,https://www.primosupply.com/images/JobeValvesFloatDimensions.jpg,,,,,,,,
JV-TPP10115,"Jobe Float 95mm (3.75"")                                                                                                 ",7634,https://www.primosupply.com/images/JobeValvesFloatDimensions.jpg,,,,,,,,
JV-TPP10120,"Jpbe 125mm (5"") Round Float                                                                                             ",7635,https://www.primosupply.com/images/JobeValvesFloatDimensions.jpg,,,,,,,,
JV-TPP10120-BK,"125mm (5"") Float - Black                                                                                                ",7636,https://www.primosupply.com/images/JobeValvesFloatDimensions.jpg,,,,,,,,
JV-TPP1020,Jobe Wing Bolt,7637,https://www.primosupply.com/images/TPP1020.jpg,,,,,,,,
JV-TPP1030/1050,Jobe Topaz Extension Arm Assembly,7638,https://www.primosupply.com/images/J-TPP1050.jpg,,,,,,,,
JV-TPP1040,Jobe Valve 5Mx12mM  Bolt Multi Use,7639,https://www.primosupply.com/images/JobeTopazExtensionArmAssemblyJ-TPP1030-1050.jpg,,,,,,,,
JV-TPP1060,"Jobe Valve Float Cord 24""                                                                                               ",7640,https://www.primosupply.com/images/JobeTopazExtensionArmAssemblyJ-TPP1030-1050.jpg,,,,,,,,
JV-TPP13,Jobe Topaz Industro Diaphragm Assembly,7641,https://www.primosupply.com/images/TPP13.jpg,,,,,,,,
JV-TPP14A0430,"Jobe Topaz Industro 1"" Detach Short Tail                                                                                ",7642,https://www.primosupply.com/images/TPP14A.jpg,,,,,,,,
JV-TPP2,Jobe Topaz Cap & Actuator Assembly,7643,https://www.primosupply.com/images/TopazCapandActuatorAssemblyJ-TPP3.jpg,,,,,,,,
JV-TPP2010,Jobe Topaz Valve Actuator Cap,7644,https://www.primosupply.com/images/JobeTopazActuatorCapJ-TPP2010.jpg,,,,,,,,
JV-TPP2050,Jobe Topaz/Vortex Valve Cap Assembly,7648,https://www.primosupply.com/images/TPP2050.jpg,,,,,,,,
JV-TPP2090,Jobe Topaz Actuator Arm,7649,https://www.primosupply.com/images/TPP2090.jpg,,,,,,,,
JV-TPP2100,Jobe 6g x 25 Stainless Screw,7650,https://www.primosupply.com/images/TPP%20diagram.jpg,,,,,,,,
JV-TPP3/MFP3,Jobe Service Kit for TP/MF Valves,7651,https://www.primosupply.com/images/TPP3.jpg,,,,,,,,
JV-TPP3010,Jobe Pilot Flow Filter for TP/MF/TF Valves,7652,https://www.primosupply.com/images/TPP3010.jpg,,,,,,,,
JV-TPP4A020,Jobe Detach Seal for TP/MF Valves,7653,https://www.primosupply.com/images/TPP4A020.jpg,,,,,,,,
JV-TPV0050DLT,"Jobe Topaz Valve 1/2"" w/Detach Long Tail                                                                                ",7668,https://www.primosupply.com/images/TPVD0050DLT.png,,,,,,,,
JV-TPV0075D,"Float Valve, Topaz 3/4"" w/Detach Short Tail                                                                             ",7669,https://www.primosupply.com/images/JV-TPV0075D.jpg,,,,,,,,
JV-TPV0075DLT,"Jobe Topaz Valve 3/4"" w/Detach Long Tail                                                                                ",7670,https://www.primosupply.com/images/JV-TPV0075DLT.jpg,,,,,,,,
JV-TPV0100D,"Jobe Topaz Valve 1"" Detach Short Tail                                                                                   ",7671,https://www.primosupply.com/images/JV-TPV0100D.jpg,,,,,,,,
JV-TPV0100DLT,"Jobe Topaz Valve 1"" w/Detach Long Tail                                                                                  ",7672,https://www.primosupply.com/images/51HKWuoUfBL._SX342_.jpg,,,,,,,,
JV-TPV0125D,"Jobe Topaz Valve 1-1/4"" Detach Short Tail                                                                               ",7673,https://www.primosupply.com/images/JV-TPV0125D.jpg,,,,,,,,
JV-TPV114DLT,"Jobe Topaz Valve 1-1/4"" Detach Long Tail                                                                                ",7674,https://www.primosupply.com/images/JV-TPV114DLT.jpg,,,,,,,,
JV-TPVC0075DLT,"Jobe Topaz Compact Valve 3/4"" w/DLT                                                                                     ",7675,https://www.primosupply.com/images/JV-TPVC0075DLT.jpg,,,,,,,,
JV-TPVD0050DLT,"Jobe Topaz Differential Valve 1/2"" w/DLT                                                                                ",7676,https://www.primosupply.com/images/TPVD0050DLT.png,,,,,,,,
JV-TPVD0075DLT,"Jobe Topaz Differential Valve 3/4"" w/DLT                                                                                ",7677,https://www.primosupply.com/images/JV-TPVD0075DLT.jpg,,,,,,,,
JV-TPVD0100DLT,"Jobe Topaz Differential Valve 1"" w/DLT                                                                                  ",7678,https://www.primosupply.com/images/JV-TPVD0100DLT.jpg,,,,,,,,
JV-TPVD0125DLT,"Float Valve, Topaz Differential 1.25"" 50 gpm                                                                            ",7679,https://www.primosupply.com/images/jdj-Vortex_diff_final_2_copy.jpg,,,,,,,,
JV-TPVI0075DLT,"Jobe Topaz Industro Valve 3/4"" w/DLT                                                                                    ",7680,https://www.primosupply.com/images/TPVI0075DLT.jpg,,,,,,,,
JV-TPVI0100DLT,"Jobe Topaz Industro Valve 1"" w/DLT                                                                                      ",7681,https://www.primosupply.com/images/JV-TPVI0100DLT.jpg,,,,,,,,
JV-TPVP0050DLT,"Jobe Topaz PartFill Valve 1/2"" w/DLT                                                                                    ",7682,https://www.primosupply.com/images/TPVP0100DLT.jpg,,,,,,,,
JV-TPVP0075DLT,"Jobe Topaz PartFill Valve 3/4"" w/DLT                                                                                    ",7683,https://www.primosupply.com/images/TPVP0100DLT.jpg,,,,,,,,
JV-TPVP0100DLT,"Jobe Topaz PartFill Valve 1"" w/DLT                                                                                      ",7684,https://www.primosupply.com/images/TPVP0100DLT.jpg,,,,,,,,
JV-TPVP0125DLT,"Jobe Topaz PartFill Valve 1.25"" w/DLT                                                                                   ",7685,https://www.primosupply.com/images/Jobe_Topaz_Partfill_Valve_J-TPVP0125DLT.jpg,,,,,,,,
JV-VXP2100,Jobe Bolt M6x65 w/Washer and Nut,7686,https://www.primosupply.com/images/JV-vxp2100.jpg,,,,,,,,
JV-VXP3,Jobe Vortex Service Kit,7687,https://www.primosupply.com/images/JV-VXP3.png,,,,,,,,
JV-VXP4055,"Jobe Vortex 1.25"" Threaded Tail                                                                                         ",7688,https://www.primosupply.com/images/JV-VXP.jpg,,,,,,,,
JV-VXP4060,"Jobe Vortex 1.5"" Threaded Tail                                                                                          ",7689,https://www.primosupply.com/images/JV-VXP.jpg,,,,,,,,
JV-VXP4065,"Jobe Vortex 2"" Threaded Tail                                                                                            ",7690,https://www.primosupply.com/images/JV-VXP.jpg,,,,,,,,
JV-VXV0125,"Jobe Vortex Valve 1.25""                                                                                                 ",7691,https://www.primosupply.com/images/VXV0125.jpg,,,,,,,,
JV-VXV0150,"Jobe Vortex Valve 1-1/2""                                                                                                ",7692,https://www.primosupply.com/images/JV-VXV0150.jpg,,,,,,,,
JV-VXV0200,"Jobe Vortex Valve 2""                                                                                                    ",7693,https://www.primosupply.com/images/vxv0200.jpg,,,,,,,,
JV-VXVB0125,"Jobe Vortex Bottom Fill Valve 1-1/4""                                                                                    ",7694,https://www.primosupply.com/images/vxvb0125.jpg,,,,,,,,
JV-VXVB0150,"Jobe Vortex Bottom Fill Valve 1-1/2""                                                                                    ",7695,https://www.primosupply.com/images/vxvb0125.jpg,,,,,,,,
JV-VXVB0200,"Jobe Vortex Bottom Fill Valve 2""                                                                                        ",7696,https://www.primosupply.com/images/vxvb0125.jpg,,,,,,,,
JV-VXVD0125,"Jobe Vortex Differential Valve 1.25"" 160 gpm                                                                            ",7697,https://www.primosupply.com/images/jdj-Vortex_diff_final_2_copy.jpg,,,,,,,,
JV-VXVD0150,"Jobe Vortex Differential Valve 1.50"" 160 gpm                                                                            ",7698,https://www.primosupply.com/images/jdj-Vortex_diff_final_2_copy.jpg,,,,,,,,
JV-VXVD0200,"Jobe Vortex Differential Valve 2""                                                                                       ",7699,https://www.primosupply.com/images/jdj-Vortex_diff_final_2_copy.jpg,,,,,,,,
JV-VXVP0125,"Jobe Vortex PartFill Valve 1.25""                                                                                        ",7700,https://www.primosupply.com/images/JV-VXVP0125.jpg,,,,,,,,
JV-VXVP0150,"Jobe Vortex PartFill 1.5""                                                                                               ",7701,https://www.primosupply.com/images/vxvp.jpg,,,,,,,,
JV-VXVP0200,"Jobe Vortex PartFill Valve 2""                                                                                           ",7702,https://www.primosupply.com/images/vxvp.jpg,,,,,,,,
KP-1702756-S,"Housing, Blower Assembly (CH440 Engines)                                                                                ",7713,https://www.primosupply.com/images/Blower_clipped_rev_1.png,,,,,,,,
KP-1703808-S,Oil Dipstick (CH440 Engines),7714,https://www.primosupply.com/images/Dipstick_clipped_rev_1.png,,,,,,,,
KP-1704137-S,"Assembly, Air Cleaner Base (CH440 Engines)                                                                              ",7715,https://www.primosupply.com/images/1709433-S.png,,,,,,,,
KP-1704150-S,"Assembly, Air Cleaner Base (CH440 Engines)                                                                              ",7716,https://www.primosupply.com/images/1709433-S.png,,,,,,,,
